Three-Digit ZIP Code,Year,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
712,1991,1.09,201.18,101.09,68.57
712,1992,2.53,206.27,103.65,70.30
712,1993,2.81,212.06,106.56,72.28
712,1994,6.33,225.49,113.31,76.86
712,1995,4.59,235.84,118.51,80.38
712,1996,5.69,249.26,125.25,84.96
712,1997,3.54,258.09,129.69,87.97
712,1998,4.03,268.49,134.92,91.51
712,1999,3.48,277.84,139.62,94.70
712,2000,5.60,293.39,147.43,100.00
712,2001,4.52,306.65,154.09,104.52
712,2002,4.24,319.66,160.63,108.95
712,2003,3.28,330.14,165.90,112.52
712,2004,3.36,341.24,171.47,116.31
712,2005,3.59,353.47,177.62,120.48
712,2006,4.98,371.06,186.46,126.47
712,2007,3.29,383.28,192.60,130.64
712,2008,2.02,391.04,196.50,133.28
712,2009,0.14,391.59,196.77,133.47
712,2010,0.80,394.71,198.34,134.53
712,2011,0.06,394.94,198.46,134.61
712,2012,1.25,399.87,200.93,136.29
712,2013,1.87,407.32,204.68,138.83
712,2014,3.10,419.96,211.03,143.14
712,2015,2.68,431.23,216.70,146.98
712,2016,2.89,443.70,222.96,151.23
712,2017,1.98,452.51,227.39,154.23
712,2018,1.61,459.77,231.04,156.71
712,2019,1.32,465.85,234.09,158.78
712,2020,0.79,469.55,235.95,160.04
712,2021,5.60,495.83,249.15,169.00
712,2022,8.82,539.54,271.12,183.90
712,2023,4.17,562.04,282.42,191.57
713,1979,.,100.00,82.13,54.70
713,1980,6.69,106.69,87.63,58.37
713,1981,7.56,114.76,94.26,62.78
713,1982,-17.49,94.69,77.77,51.80
713,1983,22.60,116.10,95.35,63.51
